Generated from SteeringPlates.iob -- V1 = -5V V3 = -15V
Final Y pos (mm), Final Z pos (mm)
13.322292738848,16.238099023661
13.080300222365,15.566390166468
13.151134888838,16.328545158418
12.732536942607,16.6913612866
12.352888386813,15.798629131841
12.723210508815,16.184327074233
12.496681394521,16.468969637498
12.798663244084,16.288861942697
13.577199938231,16.373702986736
13.392578949072,15.821011764085
13.410815360955,15.549650397403
13.004583561793,15.753370626449
13.469712283324,16.857226149088
12.723640117566,16.795655023742
13.236601876624,16.774040359856
13.828598775246,16.542064380384
12.691876590578,15.696320691522
12.235035169106,16.739190715615
13.160943865254,16.317137909929
12.870002328751,16.886212016909
