Generated from SteeringPlates.iob -- V1 = -5V V3 = 5V
Final Y pos (mm), Final Z pos (mm)
22.21183671641,16.705535583734
22.461714210454,16.784179246299
22.49593473967,16.096978573004
22.573651183331,14.880591407541
21.832248760127,15.22025943627
21.937693785128,16.092483198522
22.031041653766,16.457262899508
22.878798425616,15.286486573444
22.569360924359,16.289627808667
22.34418904117,14.78766128059
21.992694273417,14.967652287665
21.935430201126,16.002394095875
22.29396358591,15.253678391174
22.639578436898,15.482723492756
22.009177295574,16.314259106728
22.509640285089,15.430188352225
23.077840878808,15.521589463335
23.117735517469,16.419663687037
22.514940789138,16.723357344647
22.435411712753,16.46102918819
