Generated from SteeringPlates.iob -- V1 = 10V V3 = -5V
Final Y pos (mm), Final Z pos (mm)
17.508433792167,27.119755853452
18.397784333965,27.964827215818
18.165093961461,27.96133522041
17.219797551625,27.166669830598
17.678620012192,27.541882066188
17.286114339688,28.004442121357
18.339472143184,27.047706999149
16.682666973949,27.666371355034
17.106129103179,27.565583864442
17.866380910208,27.746128344807
17.387464890958,27.431813453812
17.544915500154,27.228753791014
17.204176555259,27.996346491465
17.927501096054,27.880686395168
18.163245119557,26.745617709435
16.953287574322,26.928569355429
18.318376127279,27.31558855503
18.311071100172,28.050232163269
18.186676671094,27.108868757054
18.417981331948,27.857763720959
