Generated from SteeringPlates.iob -- V1 = 10V V3 = 10V
Final Y pos (mm), Final Z pos (mm)
25.129120712622,28.050352628933
24.848381385776,27.960965057859
25.162055426953,28.124402788649
24.152976927647,27.617780234807
24.873166795473,27.705193380302
24.501953704479,27.318909452303
24.374828853028,27.782672701374
24.044302981605,27.977409863996
25.04921512134,27.643604106042
24.596351132306,28.408088506322
25.27888881275,28.230620246299
25.397047116619,27.280989456946
25.293594332228,28.014452101065
24.254533407337,27.79304058974
24.91977638842,27.516371643194
24.918374849743,27.512178384179
24.014211844736,28.004052658616
24.575815009269,28.178977544819
24.306289230041,28.545967384191
25.11966224167,27.458156655151
