Generated from SteeringPlates.iob -- V1 = 5V V3 = -5V
Final Y pos (mm), Final Z pos (mm)
18.802084719027,23.649921957039
17.221710049375,23.059873217493
17.868293054882,23.699013157456
17.358637497752,23.805366246091
17.409148263892,23.462602027451
18.293433477062,23.124306842305
17.294488166301,23.85061171789
17.839474739681,24.011693825605
16.608624598843,23.834015657598
17.789949159497,24.249763475267
17.495749248361,24.371305025721
17.976367679207,23.423141232478
16.641604192187,24.061390902649
18.522736674219,24.269540616678
18.724476756893,23.514023618589
17.261022656178,23.302560776492
17.027575416107,23.473851048965
17.845696941601,24.549718615699
17.626447221879,24.314978233347
17.571687529007,23.436159656347
