Generated from SteeringPlates.iob -- V1 = 0V V3 = -5V
Final Y pos (mm), Final Z pos (mm)
17.849953746404,20.423804346718
16.665022824479,19.663712586565
16.634117173789,20.091821394047
18.09515900389,19.746064039561
18.410577770918,19.451914684813
17.863791743519,20.780450667102
16.933543953605,20.400043035281
17.983593270723,19.96778690707
17.506316293998,19.124474983292
17.100553514183,19.81253751772
17.578205265649,19.171497239566
17.58795060925,20.493790509096
17.251364936603,19.295604742564
17.921933197303,20.180990392509
18.48531869563,20.009778303294
17.283184987923,19.184331964108
16.7599794082,20.340076371105
16.839272488178,19.546984425785
18.018954875283,19.953239387619
17.221381322306,19.586862450788
