Generated from SteeringPlates.iob -- V1 = -10V V3 = 10V
Final Y pos (mm), Final Z pos (mm)
24.644079881103,11.235093485978
25.595614736919,11.063416519728
24.739040210789,10.506360648973
24.819878008891,9.7447514073596
24.932473974312,10.412490695192
24.794900118638,11.745190719051
25.306500931655,10.949594938768
25.237481571478,9.8250044707317
24.806957573506,11.91582437717
25.588447780618,11.552637354472
24.978175503722,11.413554105726
25.105559036596,12.221398726802
24.839500218707,10.046295483344
24.691177954307,11.123101886964
25.19027785187,11.337478658696
24.842706015088,10.186959512381
24.586348641896,11.044648133643
24.868265088286,10.961120633604
25.056749327635,10.040400457337
25.393334048057,11.283892418721
