Generated from SteeringPlates.iob -- V1 = -5V V3 = 0V
Final Y pos (mm), Final Z pos (mm)
20.334973419807,15.183120286009
20.617391714541,15.589175261215
19.152855723774,16.136872084229
19.499561007278,16.516331958694
20.165377946815,14.900030008355
19.893746604447,16.953339886755
20.328941922114,16.31487747955
19.276950215843,15.380742625022
19.175841628784,15.66362288219
19.501300541961,16.570212601418
19.279408984515,16.560295867127
19.798113938812,16.29228722409
20.670126211347,16.617279892763
20.468918332191,16.736974660525
19.747125994517,14.840889909177
19.799935245349,16.072466181015
20.078400548048,15.74517708928
20.612892523289,16.566706364491
19.477351220358,15.475638406806
19.118408108037,15.804089116303
