Generated from SteeringPlates.iob -- V1 = -10V V3 = 0V
Final Y pos (mm), Final Z pos (mm)
19.277196159662,11.796691469443
20.52898566721,12.009395382042
20.125644235581,11.973736017298
19.781148085562,10.533099374204
19.328397550577,11.633738469646
20.203209119758,11.559899806734
20.197535522626,12.227919784104
19.325066548968,12.017790550912
20.375691744347,10.560916662166
20.348182474052,11.152245910545
19.46951182023,11.769516477398
19.70742167523,11.268722750122
20.05150626293,12.307959601408
20.092453894761,12.419142820161
20.679052133756,11.412547723325
19.637662065791,11.957660086898
20.686545445571,11.446790313345
20.497148305847,12.164730060371
19.897372316451,12.481176415162
19.374775475157,10.965905660549
