Generated from SteeringPlates.iob -- V1 = 15V V3 = -5V
Final Y pos (mm), Final Z pos (mm)
17.188036111689,31.280774554938
18.391602384022,30.619720749455
17.611364999737,31.038037116624
18.206789741201,31.207392496392
18.603987793206,30.886268939189
17.993374644885,30.982335054135
16.93967751085,30.83992222401
18.894842396931,31.01945637333
17.238578475477,30.781551766842
18.765953638223,30.820452855691
18.74489111942,30.88905985099
17.941296904579,30.352407401743
17.087113296711,31.273166622859
17.285252430078,30.561988302958
17.11193331402,30.775153826829
18.830934743035,30.919083059148
17.096548487046,31.174826686623
16.650968642199,30.642052573054
16.9724061891,30.779044960804
18.340203420663,30.679399306783
