Generated from SteeringPlates.iob -- V1 = 5V V3 = 15V
Final Y pos (mm), Final Z pos (mm)
27.493503521035,24.931719150314
26.944528116432,23.86709745698
28.004533489065,24.726749059366
27.187778373173,24.821544704927
26.907330926837,24.766268491308
27.454795846588,24.342430755754
27.820549623206,23.405313466002
27.021799772737,25.167236473662
26.705599580154,24.191373632025
27.267652182065,25.192494293002
27.225926667224,24.422007156395
27.945601149158,24.351553822754
27.328836067128,23.423748324378
27.634224582748,24.851119230575
26.797246114199,24.321111119972
27.601124084443,23.064159935688
27.490288368484,24.920990523708
27.160828264021,25.265117316999
28.168811061421,24.259484780888
26.911208405292,23.941178651808
