Generated from SteeringPlates.iob -- V1 = 5V V3 = 5V
Final Y pos (mm), Final Z pos (mm)
22.562633895005,24.606291840031
22.048716563192,24.871293066455
22.329307255894,23.955513458571
21.811716033746,23.620636109004
23.019136616466,24.157559239665
22.878443334097,23.137412799825
22.818697718256,23.708256514551
22.937633902824,24.385339101756
21.683323699721,23.964783189515
21.880077406261,24.635147369545
22.204754266104,24.239215464468
22.964261066993,24.700175397841
21.867459197935,24.721214689381
22.561629565207,24.128489328228
21.829396968122,24.22095898186
22.689782421473,24.283881737176
22.105332917944,23.840233766978
22.255456551482,24.774074996111
22.190000504286,23.533556442058
21.710639471647,23.883264672711
