Generated from SteeringPlates.iob -- V1 = -10V V3 = -5V
Final Y pos (mm), Final Z pos (mm)
18.175653419637,12.455650497724
17.366749666796,11.473199009702
16.878907911685,11.51414014092
17.457724774036,12.717188399104
18.059160665034,12.242103278019
17.579003788302,11.93848302199
17.209463979521,11.890388290517
17.545579180544,12.318983899051
17.502851708701,11.251394104829
17.392805653336,12.158900571658
17.199179266199,11.43993082712
17.386210748953,11.785446697142
18.040994099018,12.011981608994
16.898297451554,11.39458520047
17.907474857633,12.303860882146
18.284503962632,11.741672779049
18.054873547493,11.664810851847
17.516078207241,12.645421105004
18.127420607355,11.417584727168
17.801934490395,11.278245894505
