Generated from SteeringPlates.iob -- V1 = -10V V3 = 15V
Final Y pos (mm), Final Z pos (mm)
27.740390967365,11.146745470236
27.749452143071,10.831977584964
27.913029344938,11.705970242958
28.169249206699,12.001315779463
27.913428144227,11.09197109521
27.917838064214,12.113827345089
27.493504527928,10.523870303027
27.653194761769,9.351739668069
27.949629042422,12.017372258191
27.819378990209,10.914046708613
27.650857124127,10.660493202916
27.952513075515,11.598355500939
27.677116597865,12.076119608252
27.787085633656,10.16622531491
27.480324722497,10.366338655818
27.949364106034,12.157622905768
27.470548032517,10.36255970334
28.022585090559,10.456496022249
27.884735634282,12.07094140408
27.929843628082,10.209227970202
