Generated from SteeringPlates.iob -- V1 = 15V V3 = 15V
Final Y pos (mm), Final Z pos (mm)
26.399394253706,32.207194311849
26.555175073891,31.786050927207
27.273930868846,32.176243557841
27.052623359762,31.371209692308
27.243740554666,32.295041300225
27.704168571455,32.446976457488
27.71565914626,32.345965130611
26.530000421073,32.260467229035
27.168929504617,31.361824190945
27.473679029356,31.511241811133
27.904669062075,31.645183541906
26.862669617017,31.764304703406
27.398312788884,32.352273858906
27.767439058145,31.590674121692
27.54473486596,31.527805906599
26.762317336081,32.416028761476
27.853022392066,32.083320810587
27.159690878696,32.916894839806
27.87351915186,31.362824976531
27.30630839482,31.637982290097
