Generated from SteeringPlates.iob -- V1 = 10V V3 = -10V
Final Y pos (mm), Final Z pos (mm)
14.409762102422,27.076668473541
16.192551914309,27.305250568832
14.758077081158,27.024349638278
16.784644164588,27.165792205548
16.096946236193,27.318653984866
15.600268015803,27.159750921094
16.523462276972,27.60992118927
15.493564881877,26.808735039819
15.575565979793,27.239080092781
14.469319662479,26.835246711203
15.068283150468,26.642363431297
16.032434723325,27.354809265691
14.509517607049,27.053782609337
15.264004667482,26.918625831336
16.320158310196,26.987362495586
16.479481949448,27.315791647406
15.493830309199,26.954392727423
14.679079481764,27.042969649146
15.614924175849,26.976183039973
16.213946667969,27.336949692191
