Generated from SteeringPlates.iob -- V1 = -10V V3 = -15V
Final Y pos (mm), Final Z pos (mm)
13.709917644585,12.52511303
12.376325491057,12.181151708943
13.06908300688,12.126898440224
12.284239775558,11.785676931662
13.552030636979,11.420228835582
13.078414862564,12.942158029919
12.173007916554,12.540734532778
12.953713557342,12.424738694622
13.709364041301,12.689509635668
13.021935884171,11.814655459471
13.648491551319,11.77642980326
13.584453999051,11.543599172367
13.331246699793,11.942166753147
13.04100657406,11.854917118879
13.026824885786,12.208838016702
13.361611896724,12.818471688049
12.134119554687,12.701146556025
13.288252924622,11.670632044275
12.825614068549,12.895670169586
12.846156883515,12.987407945762
