Generated from SteeringPlates.iob -- V1 = 15V V3 = 5V
Final Y pos (mm), Final Z pos (mm)
23.034961722001,31.712495455578
22.849567632366,31.788162871641
21.514707585261,31.164393815725
22.248533087495,31.577541384539
21.455999156362,31.580656468133
21.466510212157,31.993757932947
21.445056454451,31.095926312051
23.116441128805,30.922614959592
22.173612356983,31.391568211248
21.531837329899,31.254396268871
21.630277896346,31.893721374485
22.985806168281,31.084148985421
22.159684525599,31.235408256361
22.562934536812,31.900067872069
22.596944655138,32.156626361006
22.222758021719,31.914255437491
22.84595963352,31.529802949205
21.987993483291,32.19539575352
22.762465032154,30.991064434202
21.862910118533,30.930797231167
