Generated from SteeringPlates.iob -- V1 = 5V V3 = -15V
Final Y pos (mm), Final Z pos (mm)
12.564866630012,23.374265569933
12.136072312645,23.372410173758
13.274894036471,23.807345612128
12.027604084426,23.648004491873
12.912393654108,23.69212019721
14.162499062764,23.169920576389
13.609365227998,23.148959165311
13.454660989575,24.07959098548
12.532280507418,23.583050751316
12.281310067934,23.56061954334
14.271454468321,23.696989956075
12.894594489576,23.402488774571
13.882382787544,23.956367525052
13.829607692242,23.784583220548
13.796629676911,24.058991843535
12.925563279576,23.45525268004
13.087646171653,23.052998242968
13.058915638387,23.579386315465
13.258371899266,23.39489283833
13.00774506812,23.719997034897
