Generated from SteeringPlates.iob -- V1 = -20V V3 = -5V
Final Y pos (mm), Final Z pos (mm)
17.939636988535,1.0985816469162
17.236704187138,1.9873830478699
17.614210031732,2.0580146556115
17.326570343396,1.7933964215073
17.199517242024,1.4822671143753
17.556772939337,2.8400813210902
17.417434267165,1.1110092397981
17.738039139878,1.6539239959995
17.49349674982,3.1415764043408
17.773365338541,2.4459955437886
17.525956583507,1.2801677903397
17.798287121617,0.90021155021069
17.219618675613,1.7970816025906
17.610970378977,3.0814534312504
17.798750097284,2.8876182106837
17.412123049519,3.3296322939464
17.888937081753,1.5416199152236
17.296311060664,1.3762737801098
17.648528485236,1.0277237937792
17.514879665559,1.6602807539341
