Generated from SteeringPlates.iob -- V1 = 0V V3 = -20V
Final Y pos (mm), Final Z pos (mm)
10.755633749256,20.114172794251
10.974414203977,20.166619173623
10.638884080382,19.875065107405
10.088570314484,20.211995115522
11.034161272951,20.366302213194
12.019361062574,20.099856376575
10.532166914614,19.925044254605
10.164274577616,19.833803086569
10.64290211467,19.814573620317
11.232937450573,19.830248647718
11.105306170925,20.159339453691
10.853378425097,19.965422699408
9.9973228757791,19.784677925976
11.470568876637,19.860452953271
10.288032461868,19.701690908483
11.503266689926,19.72457262932
11.792646347424,20.310423022602
11.1518338448,19.710192022663
10.430045084294,19.775298532523
11.436497333269,19.713563566306
