Generated from SteeringPlates.iob -- V1 = 0V V3 = 15V
Final Y pos (mm), Final Z pos (mm)
27.274392867068,20.806556964195
27.524502126445,19.744704215177
27.726419151926,20.780569777798
27.664426619534,19.562973563666
27.488297460198,19.979845787411
27.273998394867,19.493933515306
28.048821166261,19.494860533708
27.42280919014,19.098626608471
27.279443279665,19.210229060234
27.597301109404,20.905125580414
26.990572645462,19.340823274791
27.876612068074,20.609735442745
27.20295329446,19.571572172245
27.583151913429,21.180994872379
27.756954152564,19.77344256803
28.11787982236,19.838830804896
27.194539762309,21.052369218332
27.652001816298,20.403785922267
27.309295158196,19.308135155932
27.324553528338,19.027276633303
