Generated from SteeringPlates.iob -- V1 = -15V V3 = 5V
Final Y pos (mm), Final Z pos (mm)
22.289721915268,5.6146865748078
22.658982371705,5.609268137314
22.297298768384,5.7610643278309
22.393706927487,5.9210990848696
22.390050525056,6.5389083650559
22.835648876818,6.4962086909334
22.436270687397,6.8535489438606
22.432918289034,6.5946575578366
22.766338719123,6.572590074252
22.58054073914,7.7044811997078
22.630726902808,5.6597239639181
22.878986530547,5.8012278990563
22.267467134012,5.1741062847596
22.392646892591,5.5862732596835
22.337137410274,7.2016329073593
22.481376667527,5.2660740243998
22.322894221407,6.4983818906469
22.857637572604,6.6905298769869
22.670597105974,6.1546128324789
22.667760376021,7.7337063413877
