Generated from SteeringPlates.iob -- V1 = 0V V3 = 0V
Final Y pos (mm), Final Z pos (mm)
19.174382763146,20.391644032105
20.758171330912,19.493789483322
19.112308114872,19.787011322367
19.151615955077,19.953154087954
20.677724539933,20.670644245735
20.530991546373,19.416089358196
20.411908322398,20.321939756462
19.347666859951,20.657948545793
20.148045289468,20.559984130375
20.034272286142,19.175725577563
19.898464918973,19.284432508316
19.22247993408,19.658223212378
20.98718222602,19.935148167364
20.388042847987,19.824610126041
19.351145970031,20.698965422529
19.563310647908,19.175725577563
19.935758537553,19.222540971099
20.586779381695,20.045686208686
20.337504196295,20.486983855708
20.872798852504,20.484847560045
