Generated from SteeringPlates.iob -- V1 = 0V V3 = 5V
Final Y pos (mm), Final Z pos (mm)
22.885891337831,19.164872482729
21.739922928807,19.808434034819
22.46342973554,18.967109233464
22.544832172843,19.873954635972
22.646578841469,19.506020704068
22.226942781331,19.630287182749
22.758806182582,19.850202485908
22.074581536477,19.397758085085
22.729092356179,20.340480391407
22.500980241599,20.039147502624
22.793945216579,19.289406955622
22.14869373604,20.080636078991
21.732035914015,19.490349568201
22.164560078607,19.344173684627
22.587847974941,20.361889143922
21.92980395213,19.346425740204
22.899674838236,20.1965454149
21.923892746384,20.314617619431
22.586163558002,18.957075275721
22.2648518967,18.928141034558
