Generated from SteeringSweep.iob -- V1 = 0V V3 = 0V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
19.297250282296,20.541856135746,17.408364533593,18.957053683499
19.388012329478,20.45255897702,17.496581538951,18.864523783178
19.421277504807,20.113071077609,17.530027906455,18.513496819774
19.988433484909,19.275093844417,18.081838577622,17.635386858649
19.383068330943,20.037079989013,17.49364496505,18.435223629463
19.495864741966,20.793633838923,17.601896875335,19.216719391766
19.860927152318,20.885738700522,17.95513227213,19.312306353569
20.204809717093,20.597277748955,18.284211416983,19.014337398585
20.780144657735,19.923368022706,18.83250880152,18.309863981831
19.100711081271,19.699423200171,17.223952892475,18.089349780621
20.091952269051,20.233680227058,18.174608048782,18.635052083085
19.141300698874,19.53639332255,17.265122258113,17.919988479635
20.648365733818,20.467024750511,18.708723425613,18.879917802438
20.409649952696,20.798944059572,18.482476956584,19.225547099107
20.291665395062,20.752983184301,18.368642731709,19.176947537359
19.722434156316,20.893551438948,17.821544764373,19.320033404931
20.72276985992,19.4647358623,18.779288117713,17.82733412675
20.779107028413,20.526718955046,18.833657143859,18.943074740056
20.277321695608,20.848628192999,18.355486507445,19.276146238761
20.254371776482,19.911648915067,18.331274047724,18.299130605647
