Generated from SteeringSweep.iob -- V1 = -5V V3 = 0V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.102572710349,19.594500564592,18.147884105157,13.721785322244
20.5958128605,19.417310098575,18.559438743121,13.505700238789
19.705954161199,20.892025513474,17.795083192575,15.227673430294
20.566393017365,19.80141605884,18.532333806237,13.958054076976
19.969206823939,20.94756920072,18.021784755672,15.286118871676
19.265816217536,20.456282235176,17.421646987144,14.74010746413
19.732871486557,20.507003997925,17.822641042657,14.78715227154
19.93069246498,20.74840540788,17.989592618898,15.060037626149
19.570268868068,19.560625019074,17.704645538916,13.699109700506
20.530991546373,19.286812952055,18.507630092959,13.352508100604
19.545243690298,19.612872707297,17.682103854444,13.761073189948
20.618579668569,19.763878292184,18.575707617816,13.913590374594
19.044679097873,20.149876400037,17.240189409361,14.395879510048
19.841151158177,20.302407910398,17.917687475633,14.549852503831
19.146427808466,20.406476027711,17.319987860984,14.686307529628
19.114017151402,20.418927579577,17.291729614331,14.701317319134
19.391796624653,20.684560686056,17.525775655888,14.998182408956
20.550035096286,19.58882412183,18.520194782649,13.708570657108
19.967558824427,19.141972106082,18.0459855449,13.194067995734
19.147831659902,19.575884273812,17.347485350017,13.731493602138
