Generated from SteeringSweep.iob -- V1 = 20V V3 = 0V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
19.063844721824,20.093478194525,17.122041691586,33.250483422377
20.665272988067,19.365550706503,19.036464166714,32.842000959108
20.825373088778,20.340678121281,19.229822317674,33.525845374766
19.379284035768,20.70415356914,17.546224537135,33.705468890232
19.96914578692,19.524491103854,18.189609286909,32.932619622896
19.613116855373,19.753929258095,17.766479651415,33.060220823889
19.09900204474,19.799462874233,17.141721157822,33.054790201984
20.275185399945,20.241798150578,18.580171477292,33.435602644025
20.281777397992,20.106784264657,18.584086093998,33.338553728847
20.503036591693,19.582171086764,18.840587136788,32.984536874757
20.895443586535,20.240272225105,19.311039856223,33.453840849503
20.573290200507,20.645863216041,18.941751163081,33.738284427071
19.982818079165,19.838221381268,18.217273144571,33.142581801904
20.082430494095,20.691030610065,18.37035882807,33.751517628254
19.524063844722,20.000518814661,17.67229974168,33.220203780336
19.787926877651,19.344920194098,17.961303652112,32.801561278464
20.409222693564,19.524491103854,18.725676864449,32.94420881448
20.058626056703,19.861842707602,18.309288803071,33.1623534914
20.098055970946,19.865199743645,18.356814837374,33.165787659756
19.896877956481,20.520187994018,18.145112794393,33.617530177861
