Generated from SteeringSweep.iob -- V1 = -5V V3 = 15V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.510483108005,20.253456221198,25.953465070603,14.095405634254
19.090029602954,20.163609729301,25.215746186609,13.888604962186
19.852320932646,20.080660420545,25.597620696979,13.796168354597
20.444441053499,20.409100619526,25.922773951135,14.322595449353
19.740867336039,19.887661366619,25.534036081291,13.497224404203
20.562730796228,19.56495864742,25.944130187357,13.074274167397
20.0972624897,19.101138340403,25.666474360684,12.328783568367
19.79091769158,20.356242561113,25.573509937619,14.210178937298
20.966856898709,19.925748466445,26.189593973149,13.642644212241
20.547105319376,19.57832575457,25.936605286023,13.092993238036
20.629932554094,19.545854060488,25.979218476791,13.051505481006
20.065157017731,19.267403180029,25.662638111734,12.579410987394
20.695486312449,20.360698263497,26.061295311355,14.264897966139
19.355967894528,19.880703146458,25.338940210057,13.465356999476
20.324320200201,20.290810876797,25.852563291949,14.140088434218
19.990874965667,19.581926938688,25.645687225492,13.051081868638
19.596148564104,19.768578142644,25.45597800699,13.307551902352
19.874904629658,20.879573961608,25.624819205284,14.998846752385
19.311471907712,20.426740318003,25.32672323134,14.300733079279
20.600878933073,20.260109256264,26.004059948622,14.110681809932
