Generated from SteeringSweep.iob -- V1 = 20V V3 = 10V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
19.355540635395,19.433240760521,22.091048078022,33.535608444696
19.63423566393,20.595385601367,22.322668934784,34.563975493415
19.420911282693,19.613238929411,22.153163306738,33.688974384544
20.589220862453,19.58705404828,23.357159315693,33.579908927912
19.389110995819,19.226447340312,22.129061455426,33.351748225111
19.787072359386,19.894314401685,22.513703452702,33.915124690688
19.184881130406,20.537766655477,21.890003964883,34.544496923998
19.62086855678,19.500076296274,22.361190152251,33.581858527438
19.815759758293,19.992217780084,22.537440372624,33.999937614342
20.142185735649,20.504867702261,22.828424960806,34.436031795333
19.427564317759,20.282204657125,22.135929479786,34.289710733935
19.808008056887,19.565263832514,22.550530099829,33.62890922256
19.813013092441,19.205450605792,22.570078100122,33.316811582822
19.537919248024,19.25977355266,22.282511120342,33.375359815188
20.189672536393,19.354625080111,22.955623145968,33.419509501894
20.272194586016,20.45310831019,22.961883132238,34.374555436337
19.597308267464,20.642017883847,22.28369906688,34.609335962545
20.461470381787,19.985625782037,23.192295337269,33.933080831926
19.937162388989,19.095278786584,22.704034212774,33.216514567369
19.827845088046,20.273781548509,22.533134505806,34.255159297733
