Generated from SteeringSweep.iob -- V1 = 20V V3 = -10V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.313272499771,19.183233130894,14.367957674631,32.172855474306
20.924802392651,19.870937223426,15.254621115529,32.589932254593
19.843470564898,20.523178807947,13.880575753488,32.764935657198
20.601733451338,19.285897396771,14.776680087623,32.253754583662
19.656270027772,20.728385265664,13.660563703125,32.829409844079
19.606158635212,19.759788811914,13.443195869368,32.344536229058
20.028168584246,19.597674489578,14.01042431307,32.338009719727
19.42402417066,19.886135441145,13.202410276042,32.372293018731
19.038575395978,19.877895443587,12.654244028558,32.303087001566
19.730796227912,20.277504806665,13.689610806152,32.617523914396
19.667683950316,19.366100039674,13.482446597609,32.175485765203
20.78392895291,19.631122775964,15.049001789992,32.447922139525
20.868892483291,19.574419385357,15.158333875099,32.429609803334
19.931058687094,19.252449110385,13.84024488479,32.160865558928
19.679830317087,19.526932584613,13.518206589007,32.25052708146
20.686696981719,19.837549974059,14.936117048342,32.540718021574
19.875514999847,19.291879024628,13.766551904219,32.171430170225
19.856959746086,20.366618854335,13.874909488029,32.687824993521
19.790856654561,19.904202398755,13.719857967648,32.443349251472
20.10715048677,19.868617816706,14.149348362903,32.479064071983
