Generated from SteeringSweep.iob -- V1 = -20V V3 = 20V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.739921262246,20.279335917234,27.225625333441,5.5215141724093e-007
20.202063051241,19.262581255531,25.701233285951,3.2019805032631e-007
19.238654744102,19.906949064608,26.384413894871,1.2444880128618e-007
19.936185796686,19.492446668905,25.935748359385,4.816723722077e-007
20.632984405042,20.329447309793,27.273522074374,5.1977513210119e-007
19.248420667135,19.378917813654,25.611352332029,3.6026203105869e-007
20.58592486343,20.387798699911,27.347134868094,3.5288043173179e-007
19.538590655232,20.531662953581,27.382693632603,1.5171945910302e-009
19.909817804498,19.515152439955,25.960165399203,2.826695336343e-007
20.04483169042,19.722739341411,26.28079683722,3.7015906169993e-007
19.976958525346,19.083681752983,25.408782271351,5.7042979845959e-007
19.955229346599,20.36576433607,27.192394929243,2.7449405617991e-007
20.257057405316,19.619830927458,26.189006601391,1.6622489475028e-007
20.205969420454,20.071443830683,26.81237864685,4.6852928722294e-007
19.660969878231,20.1613513596,26.839362342087,1.2991031595624e-007
20.756401257363,20.416852320933,27.424474019662,5.3611738342671e-007
19.110293893246,19.986480300302,26.486175891721,1.9517647275518e-007
19.074037903989,20.258949552904,26.902688684225,5.1123365279922e-008
19.596331675161,20.243018890957,26.95090000572,4.7509646527135e-007
19.947965941343,19.144840845973,25.4790324857,4.3265072573369e-007
