Generated from SteeringSweep.iob -- V1 = -5V V3 = 20V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
19.5136875515,19.729819635609,28.251032935488,13.011785370433
20.137974181341,19.78218939787,28.483180711767,13.163514490749
19.671956541643,19.119632557146,28.252547547716,12.013592463762
20.443037202063,19.238166447951,28.55169837102,12.32141926396
20.263100070193,20.839106418043,28.58133775956,14.874081323317
19.513443403424,19.22016052736,28.208079943752,12.160035773741
19.349253822443,20.015106662191,28.207484789603,13.470950658394
19.273445844905,20.300454725791,28.190043993781,13.941863207586
20.105380413221,19.157048249763,28.41105964471,12.139812497917
20.230140079958,20.442548905911,28.556172272115,14.23731492613
20.162144840846,20.979186376537,28.540604549165,15.092676237335
20.462935270241,19.620197149571,28.599747535484,12.940187275858
20.083101901303,19.607989745781,28.44797575737,12.874546226228
19.236579485458,20.146702475051,28.17328667871,13.682434258195
20.32615131077,20.315408795434,28.589873594909,14.040822778658
19.994354075747,19.328806421094,28.388058456995,12.406238886033
19.276863917966,19.381786553545,28.142710627894,12.402654419841
20.808709982604,19.536576433607,28.73578015665,12.84970565704
20.62724692526,19.632892849513,28.66944590012,12.980458755553
20.481490524003,19.244209112827,28.568118413964,12.336728525528
