Generated from SteeringSweep.iob -- V1 = 0V V3 = -15V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.650868251595,20.072359385968,12.075705070074,18.561798054117
20.135654774621,19.852259895627,11.478090274357,18.407846643865
20.204565569018,19.562822351756,11.566962847472,18.191829810962
20.293801690725,20.237281411176,11.655561954288,18.689320238515
19.336558122501,20.232459486679,10.512837422683,18.695708841263
19.919827875607,19.826929532762,11.22540007785,18.395640431602
19.359019745476,19.652363658559,10.55632902267,18.29078007462
19.331003753777,19.313547166356,10.533788562381,18.054169201927
19.227362895596,20.150486770226,10.380697062971,18.640307671764
19.640766624958,20.632312997833,10.887764065157,18.976577195966
19.546830652791,19.30695516831,10.796527983508,18.037723865053
20.510238959929,20.735831781976,11.917686248253,19.062930686301
20.99707022309,19.983916745506,12.471664822123,18.488107062062
20.681264687033,20.082430494095,12.110706523629,18.569015562141
19.915250099185,20.743827631458,11.217597228278,19.059392976093
20.967711416974,20.096285897397,12.43638822273,18.575716610067
20.523545030061,19.161076693014,11.956199047805,17.874088106606
20.415448469497,19.37684255501,11.819461228223,18.043140740427
20.642506179998,20.426129947813,12.06532331432,18.830238524974
19.242622150334,20.563585314493,10.400399236482,18.926067513849
