Generated from SteeringSweep.iob -- V1 = -10V V3 = 0V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
19.713827936644,20.788323618274,17.804247568452,10.710702828879
19.183294167913,20.392315439314,17.434022888613,10.230225032674
20.836420789209,20.531907101657,18.608687686081,10.357695318966
19.638203070162,20.911984618671,17.745718813832,10.870512475052
20.800103762932,20.545823541978,18.583411878231,10.376034880662
20.46415601062,20.085177159948,18.349045481887,9.7862495086008
19.56550798059,19.67909787286,17.739681477187,9.2911627045839
19.919522690512,19.719809564501,17.981569356221,9.3244458164315
19.967070528275,19.151005584887,18.03531753866,8.5740764816571
20.307718131046,19.640949736015,18.248309173176,9.2048832399507
19.468947416608,19.956816309091,17.659153482409,9.6595036537017
19.931119724113,20.724600970489,17.963056769482,10.619605315386
20.104403820917,19.956999420148,18.101729252277,9.6269454334005
19.605487228004,20.493453779717,17.734842668252,10.337801686462
19.437269203772,19.664143803217,17.651214240397,9.278887599209
20.075594347972,20.181432538835,18.076553226809,9.9179795317376
19.465163121433,19.410229804376,17.683849940707,8.9452039240641
20.197729422895,19.184942167425,18.187231881748,8.6077598268862
19.521073030793,19.578875087741,17.713736244581,9.1614661147003
20.32676168096,19.959135715812,18.255339662477,9.6247425738596
