Generated from SteeringSweep.iob -- V1 = 20V V3 = 5V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
19.342234565264,19.260139774773,19.702791373779,33.047576788553
19.974028748436,20.569261757256,20.41177159956,34.086135487112
19.154179509873,19.544145023957,19.498157318562,33.264178878529
19.357432782983,19.884365367595,19.733267867617,33.527005476482
20.783013397626,19.440992461928,21.339046747034,33.167771673005
20.230933561205,20.474349192785,20.691898707247,34.000989732901
20.18869594409,19.859462263863,20.65769343597,33.507479564491
19.713522751549,20.157383953368,20.129394752792,33.747812942983
20.909237952818,19.902493362224,21.459065696697,33.514959124111
19.679525131993,19.568803979614,20.089115017501,33.288314834046
20.765923032319,20.000946073794,21.295014237638,33.597123857869
20.444807275613,19.133915219581,20.963735841077,32.943885705572
20.884823145238,20.012359996338,21.426396974762,33.601827740998
19.018860438856,19.83809930723,19.356925093236,33.487754951686
20.529587694937,20.694631794183,21.008983836245,34.16740902131
19.421765800958,20.751762443922,19.816518290661,34.230803198475
19.69130527665,20.692556535539,20.105815154789,34.184159580683
19.404065065462,19.599566637165,19.779716857877,33.30861045364
20.595873897519,20.139133884701,21.10121151971,33.713539975722
20.314798425245,20.165440839869,20.790709439052,33.745113736954
