Generated from SteeringSweep.iob -- V1 = 10V V3 = 0V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.435163426618,20.238258003479,18.643035788863,26.325117806536
19.390514847255,19.904141361736,17.471415051163,26.018320612602
20.486190374462,19.268440809351,18.698354372664,25.501802885847
19.644062623981,20.427167577136,17.769926790485,26.469927185553
20.053926206244,19.577410199286,18.211695018155,25.761429987741
19.157536545915,20.135898922697,17.216367907148,26.205679450449
19.577593310343,20.085360271004,17.686823903165,26.176314731545
20.293313394574,19.061037018952,18.480286666346,25.329705427618
19.827967162084,19.581133457442,17.957827107945,25.759418574923
19.366100039674,20.25919370098,17.454463111309,26.316391431397
19.690694906461,19.500442518387,17.801895658056,25.688627841734
19.448744163335,19.400158696249,17.525678930759,25.598852723677
19.370616779077,19.343333231605,17.435401639639,25.549473424417
19.107425153356,19.645527512436,17.143924563681,25.794524394413
20.741569261757,19.595110934782,18.983098228395,25.778895150548
20.792413098544,20.378887295145,19.0374677455,26.451424163059
19.728171636097,19.423230689413,17.84306157961,25.624792553684
19.901028473769,20.402630695517,18.054035898769,26.457659965186
20.22128971221,20.41117587817,18.408128128377,26.472255123726
19.055116428114,20.028290658284,17.097477167293,26.112128092039
