Generated from SteeringSweep.iob -- V1 = 0V V3 = -10V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
19.472060304575,20.584887234107,12.91574498947,18.961937909786
19.374706259346,20.689626758629,12.805359989218,19.046101746611
20.483932004761,20.50846888638,14.047909251782,18.902315174493
19.340220343638,19.744651631214,12.772945136615,18.284465385488
19.983306375317,19.457533494064,13.505154349934,18.027181602646
19.826624347667,19.257209997864,13.337491002277,17.867134612128
19.612506485183,20.823175756096,13.080011570441,19.156292928754
20.708853419599,20.458906826991,14.295228796248,18.861179503734
20.107455671865,20.105136265145,13.629127588589,18.564155856862
19.363048188726,20.593066194647,12.790842927611,18.96818995479
20.621570482498,20.192052980132,14.197712562897,18.633280299442
20.928037354656,20.00350962859,14.531991519756,18.468469600887
20.813531907102,19.559282204657,14.41619981236,18.086919236526
19.97610400708,19.53584398938,13.495280578513,18.092928057285
19.789025543992,19.676656392102,13.284195429645,18.216074162794
20.739188818018,20.374187444685,14.326902135795,18.788678065767
20.023834955901,19.216803491317,13.557727297818,17.824243401371
20.093295083468,19.075930051576,13.641819011951,17.702926097518
20.236915189062,20.500167851802,13.773585186083,18.894009081121
19.220282601398,19.716574602496,12.636603258925,18.26520897901
