Generated from SteeringSweep.iob -- V1 = 20V V3 = 20V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
19.697225867489,19.789819025239,27.354261718468,34.572778543142
19.081484420301,20.135959959716,26.836229942463,35.08822708777
20.370342112491,20.395367290262,27.774333547092,35.056918928607
20.373088778344,20.569505905332,27.736737352291,35.240144288751
19.727378154851,19.60512100589,27.405411611218,34.370937532095
19.139286477248,20.369426557207,26.838748498605,35.347692825887
20.17587817011,20.280800805689,27.642134929613,34.986655446886
20.349406414991,19.125553147984,27.984314655264,33.74563746882
20.455366679891,20.677663502915,27.778385157156,35.329264657621
20.051423688467,19.72157963805,27.646823305375,34.424072358152
19.662495803705,19.76589251381,27.33063384409,34.554316006748
19.795922727134,20.240638447218,27.352771096482,35.041942475943
19.838221381268,19.069399090548,27.562843104586,33.783836641912
19.845912045656,19.480300302133,27.517592737239,34.217168695448
19.563432721946,20.721427045503,27.078026265259,35.637161146131
19.979277932066,20.399761955626,27.462509751162,35.171252295531
19.196234015931,19.60048219245,26.992227287946,34.465565425384
20.103488265633,20.157567064425,27.609691369601,34.871807863715
20.176061281167,19.968047120579,27.704236228563,34.650923354546
19.657185583056,19.625080111087,27.34697248786,34.40555759114
