Generated from SteeringSweep.iob -- V1 = -20V V3 = 10V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.188024536882,19.945158238472,22.639991967742,3.6015352328539e-007
19.959135715812,19.372386852626,22.308445830577,3.503968773363e-007
19.83223975341,20.157750175481,22.676560394856,2.9562582416565e-007
19.65523239845,19.973967711417,22.547088993022,4.7969857780638e-007
20.531235694449,20.236182744835,22.852740816926,5.4694020447047e-007
20.036408581805,19.222357860042,22.256918690731,5.7553992660757e-007
20.113193151646,19.593829157384,22.451038900164,4.6549351993872e-007
19.195867793817,19.748802148503,22.336646716559,5.1568557942481e-007
20.538865321818,20.243202002014,22.857685909178,4.9605267379677e-007
19.644367809076,20.686025574511,22.924844279325,4.5258346977115e-007
20.461165196692,19.528702658162,22.502006217756,4.3743065633589e-007
19.373546555986,20.302957243568,22.672084192003,5.6866647926639e-007
19.312509537034,19.522171697134,22.235510973129,3.84628569972e-007
20.282631916257,19.519913327433,22.455437474882,3.1287824172262e-007
19.566606646931,19.909024323252,22.495227505566,1.535724271922e-007
19.727744376965,19.20911282693,22.172985250761,3.0390027521804e-007
20.525559251686,20.575060274056,23.018164429594,4.4359731793889e-007
19.589251380963,20.581041901914,22.858654542134,5.407409263943e-007
19.935209204382,20.586230048524,22.917451063088,4.3507108348168e-007
19.917508468886,20.613147373882,22.928774806687,4.6592909209416e-007
