Generated from SteeringSweep.iob -- V1 = 15V V3 = 20V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.573412274545,19.974089785455,28.228682564644,30.71384046824
19.123661000397,19.704672383801,27.166492574416,30.609683556475
20.617481002228,20.676564836573,28.157300919209,31.503752169859
20.81304361095,20.344401379437,28.365811920895,31.089679169686
20.282387768181,20.808709982604,27.875678966273,31.726601164276
19.39954832606,20.545823541978,27.276798796188,31.589633306974
19.663594470046,19.49678029725,27.57692553753,30.303542502431
19.814600054933,20.939390240181,27.511626232442,31.983371422562
19.73964659566,20.587206640828,27.514229092754,31.5780905545
19.981841486862,19.938505203406,27.774774872558,30.77108176846
20.790154728843,19.639790032655,28.443787609517,30.308487413011
19.169072542497,20.470625934629,27.127263874814,31.538127718053
19.525589770196,20.597888119144,27.359385705482,31.629843128205
20.320719016083,20.379070406201,27.974115977713,31.223037119498
19.385937070833,19.232673116245,27.383584922167,30.020843388812
20.850947599719,20.23880733665,28.41224354467,30.962579902595
19.19391460921,20.432355723746,27.148639139464,31.486870651326
19.09375286111,19.636249885556,27.14993737328,30.531392910227
19.910428174688,19.694540238655,27.746009261073,30.500478389872
20.587755973998,19.975493636891,28.239907832862,30.713029231236
