Generated from SteeringSweep.iob -- V1 = -5V V3 = -5V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.424298837245,20.832941679128,16.080341229674,15.218219104242
20.07455671865,19.984771263771,15.766165329933,14.338843744085
19.234443189795,19.887417218543,14.982930154862,14.28086137239
19.694357127598,19.061037018952,15.459107289928,13.389463786315
19.343211157567,20.114597003082,15.076659915256,14.508660370543
19.653157139805,20.361064485611,15.36317624127,14.748719532754
20.621082186346,20.626514481033,16.264240648795,15.000260031218
19.444288460952,19.917569505905,15.1807364771,14.300739228459
20.431501205481,19.947172460097,16.096837068218,14.286977984721
20.652638325144,20.504318369091,16.293565293829,14.870504287969
20.868099002045,19.550248725852,16.501118647869,13.845327270372
20.592455824458,19.972258674886,16.244244756586,14.308467206237
19.99649037141,19.384716330454,15.717683753341,13.710476597254
19.980742820521,19.479995117038,15.698782076779,13.812087606381
19.411938840907,20.450910977508,15.130823976778,14.850183795642
19.457899716178,19.181890316477,15.232697893264,13.534292385724
19.426160466323,20.490524002808,15.143292610573,14.890014397509
20.768425550096,19.934904019288,16.403793879038,14.263060700072
20.195348979156,19.852015747551,15.881732838574,14.194713511629
19.414746543779,20.588366344188,15.12960657286,14.990579419022
