Generated from SteeringSweep.iob -- V1 = -10V V3 = 5V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.515182958464,20.244361705374,20.814589555869,9.7391098332059
20.594714194159,20.741691335795,20.876864616714,10.438236899188
20.272255623035,20.069429609058,20.665044980361,9.4851937741249
19.742149113437,19.358287301248,20.349253152753,8.4572788335066
19.96969512009,19.161198767052,20.477491795063,8.1733609512195
19.293465987121,20.423871578112,20.074270731344,9.9829000093624
19.508865627003,20.652699362163,20.201585844868,10.302446188615
19.543229468673,20.349772637104,20.226700029569,9.8762687618734
19.533768730735,19.709250160222,20.227609006888,8.9645424024281
20.069734794153,19.803918576617,20.541480036064,9.1009290258705
19.300668355358,20.305276650288,20.081170283034,9.8164623360624
19.028260139775,19.984038819544,19.927617762501,9.3642119463202
19.737571337016,19.629230628376,20.346654823419,8.8467445610693
20.453657643361,19.6138492996,20.762355980312,8.8357716178509
20.250038148137,20.243568224128,20.654529224651,9.7299988045192
20.28421887875,20.550889614551,20.680186529376,10.160768760988
20.841853083895,20.476119266335,21.021435007072,10.070587194088
19.71114230781,19.615070039979,20.331327146698,8.8263256359195
20.00875881222,20.713675344096,20.511424990742,10.383542565162
20.537644581439,20.442487868892,20.833510555232,10.015823524228
