Generated from SteeringSweep.iob -- V1 = 15V V3 = 5V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
19.296212652974,20.313638721885,19.708364138705,30.281637971463
20.586779381695,19.853114413892,21.093569453197,29.86946613798
20.611865596484,19.216132084109,21.137797104759,29.327941424447
20.10074159978,20.337931455428,20.563303701448,30.305683479521
19.838221381268,20.305581835383,20.284240342803,30.278571567283
20.548142948698,19.784447767571,21.053467519404,29.811862963575
20.491195410016,19.200811792352,21.004727735784,29.317914691062
19.351145970031,20.756462294382,19.772399682611,30.675541204957
19.888515884884,20.697805719169,20.335952013494,30.626385292442
19.906460768456,19.612018189032,20.359142146298,29.678889836747
20.77690969573,20.608447523423,21.273761599875,30.526393606756
19.622943815424,20.590075380718,20.056362277664,30.529597093834
20.042451246681,20.466658528397,20.500106840167,30.421913369045
20.321756645405,19.958525345622,20.805176885713,29.966805050223
20.518662068545,20.417401654103,21.005792292109,30.365308585383
20.869014557329,19.507156590472,21.411678874851,29.569368258871
19.3040253914,20.707937864315,19.722555943098,30.632075296018
19.326914273507,20.336344492935,19.741226742282,30.302270905967
19.48982207709,20.305581835383,19.91340468885,30.275893312157
19.840113528855,19.563554795984,20.286914537433,29.637218050017
