Generated from SteeringSweep.iob -- V1 = 0V V3 = 20V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.24692526017,19.043519394513,28.374121942544,16.798379035583
20.668813135166,19.738670003357,28.636894343522,17.842067956021
19.71871089816,20.130710776086,28.146156877545,18.393050853984
20.150608844264,19.55739005707,28.349905591248,17.552646749728
19.988677632984,20.818231757561,28.273127464382,19.418300166595
20.059663686026,20.27719962157,28.319964692381,18.615979984292
20.34360789819,19.95980712302,28.46456753054,18.153496081794
20.183019501328,20.617236854152,28.379211660348,19.119360490654
20.354899746696,19.801232947783,28.465980374437,17.921465256316
19.142887661367,20.098055970946,27.864206830375,18.335101742516
19.2247993408,20.070345164342,27.901842872227,18.293985487151
19.249702444533,20.383098849452,27.91211153889,18.771999380457
20.510666219062,19.918912320322,28.555180873082,18.098586154276
20.199072237312,19.210211493271,28.360944860098,17.041211687359
19.522904141362,20.842280343028,28.036007686925,19.464989927096
20.224585711234,20.719656971953,28.399218622007,19.269618865247
20.319009979553,20.235511337626,28.456760104707,18.557665165972
19.438795129246,20.680104983673,27.998178924897,19.22216030827
20.272804956206,20.934812463759,28.420272359661,19.584187748694
20.132969145787,20.109225745415,28.356856550326,18.368431521623
