Generated from SteeringSweep.iob -- V1 = -10V V3 = -5V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.553209021271,20.411236915189,16.055638495229,10.434065997709
19.532120731223,20.771172215949,15.21799637013,10.915726821505
20.189489425336,20.706656086917,15.756581052987,10.797101727728
19.302438428907,20.681630909146,15.031066829852,10.82991045621
19.219244972076,20.056672872097,15.006996082444,10.126475660986
19.766747032075,20.249610889004,15.437477169616,10.298148815518
20.121066927091,19.069215979492,15.798426079633,8.8656058022876
19.969328897977,20.737601855525,15.577342908508,10.845654624047
19.784936063723,20.557420575579,15.435610639827,10.649832281582
19.274666585284,19.885097811823,15.066478766389,9.9235299145491
20.212622455519,20.295999023408,15.789794462829,10.317354101146
20.343729972228,19.774987029633,15.917799420299,9.6933652107246
20.354472487564,20.205969420454,15.905646655047,10.204114467173
20.25162511063,19.203741569262,15.885680180236,9.0140866125091
20.41117587817,19.604449598682,15.979404042651,9.4810440985181
19.557695242164,20.159764397107,15.275323136897,10.213347427582
19.543717764824,19.787011322367,15.291644712307,9.7818965147429
20.071504867702,20.025727103488,15.691798999351,10.011213852146
19.305551316874,20.229590746788,15.064162516821,10.315732662915
19.753318887906,19.37214270455,15.490852184283,9.2688854620066
