Generated from SteeringSweep.iob -- V1 = 0V V3 = -5V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
19.697775200659,20.023041474654,15.451153820068,18.461250797095
20.790948210089,19.977690969573,16.582750791943,18.407922872803
19.470412305063,20.613635670034,15.21052582567,19.00815355053
19.982451857051,20.548875392926,15.747060212149,18.948660871251
19.671346171453,19.212958159124,15.438453260516,17.708574828633
20.738456373791,20.077364421522,16.528613843774,18.503304429903
20.216223639637,20.628345591601,15.991697184353,19.024129429317
20.018463698233,19.631794183172,15.790150215208,18.091067499555
19.520035401471,19.226081118198,15.279430502199,17.725735768876
19.242744224372,20.483932004761,14.967354969389,18.888934452396
20.171117282632,20.43913083285,15.942753315724,18.846162601444
19.961943418683,20.466780602435,15.724954515365,18.871929941998
20.571153904843,19.884853663747,16.359507802175,18.321724014631
20.612903225806,20.772026734214,16.40574979187,19.163270596419
19.213263344218,20.288918729209,14.935508378584,18.710618196805
19.397534104434,19.462721640675,15.144424410562,17.948569435619
20.426374095889,20.392437513352,16.207753808535,18.802760342908
20.521225623341,19.802697836238,16.308820190734,18.244446252228
20.70763267922,19.486159855953,16.503234992076,17.939257842704
20.447187719352,19.34479812006,16.23846878952,17.810217833422
