Generated from SteeringSweep.iob -- V1 = -5V V3 = 5V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.811639759514,19.754966887417,21.096869351526,13.729117634895
20.346781823176,19.771629993591,20.751333050817,13.743405890994
20.510849330119,20.805658131657,20.887624514805,15.05623465829
20.723136082034,20.548265022736,21.046107870594,14.734767235729
19.389843440046,19.764488662374,20.041493640424,13.731330959726
20.157017731254,20.876888332774,20.617091808472,15.140739943195
20.706411938841,20.32792138432,21.029407013626,14.455991530864
19.901699880978,19.559160130619,20.420380265904,13.465201819467
20.931699575793,20.338480788598,21.200255193895,14.473055908099
20.441633350627,20.332255012665,20.829026612124,14.458017962695
19.547379985961,19.778832361827,20.15795668971,13.748859818595
19.789819025239,20.489181188391,20.336823581687,14.651143449236
19.540543839839,19.202826013977,20.155338912901,13.006511366011
19.972502822962,20.775688955351,20.475582724921,15.011780239586
20.884151738029,20.441511276589,21.166522680776,14.602193652707
20.811944944609,19.501846369823,21.091440860339,13.404717776273
20.242042298654,19.949613940855,20.675228967384,13.968457349729
20.380413220618,19.683858760338,20.775179121304,13.631923655166
20.805047761467,19.619220557268,21.088905392786,13.556209507588
19.826197088534,20.70879238258,20.363924957248,14.928886295547
