Generated from SteeringSweep.iob -- V1 = -20V V3 = -5V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.086947233497,19.038575395978,16.32673225069,1.4835658680173e-007
20.084200567644,19.845973082675,15.772771036789,2.7838808507792e-007
19.929593798639,19.118045594653,16.19291983597,3.9465914386131e-007
19.597308267464,19.938627277444,15.464860419638,3.5722517929319e-007
20.838190862758,19.586748863186,16.310434839839,2.4835566103772e-007
20.345866267891,20.013824884793,15.780723163226,4.4966808901159e-007
19.128971221046,20.046479689932,15.233863238697,0.26165387255711
19.257515182958,19.544938505203,15.557952666692,7.3099781555975e-008
20.486434522538,20.554979094821,15.74995524088,0.72037861599468
19.759361552782,20.649220252083,15.419136695004,0.98933240922657
19.2702108829,20.136326181829,15.280376358897,0.35820068112141
20.54863124485,19.685323648793,16.108641050377,2.4968640107362e-007
19.938993499557,20.83404034547,15.476517260662,1.2233516215999
20.238258003479,19.584612567522,16.029884093612,8.6914151180167e-008
20.387005218665,19.899624622333,15.880177435006,4.2589160973929e-007
19.269844660787,19.433729056673,15.638642815805,5.1922205530355e-007
19.267220068972,20.603991821039,15.194898179975,1.0255234156698
20.537522507401,19.240607928709,16.413649924313,2.1283516908657e-007
19.615314188055,20.053621021149,15.449824761298,0.15891016191486
20.007782219916,19.470107119968,15.995060474295,4.7023999076021e-007
