Generated from SteeringSweep.iob -- V1 = 20V V3 = 15V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.211218604083,19.955473494675,25.285193481476,34.28236888253
20.907589953307,19.932828760643,25.943087950426,34.139062261251
20.902523880734,19.786095767083,25.960239074989,34.004371960015
19.76528214362,20.352702414014,24.834673611035,34.755528600888
20.638843958861,19.665791802728,25.72427452649,33.937892276782
19.83809930723,19.833704641865,24.960106810488,34.225327175287
19.491714224677,19.926480910672,24.638336352287,34.361642212995
20.009552293466,20.222571489608,25.068642043221,34.582502106231
19.3249610889,20.409710989715,24.442947676537,34.882563921557
20.130832850124,20.587328714866,25.125069226453,34.923833568969
19.720542008728,19.725913266396,24.864070084346,34.13624475313
19.75539414655,19.747947630238,24.893656337712,34.153178755623
19.873744926298,19.145695364238,25.055347141625,33.559721036016
19.50202948088,19.555986205634,24.679381326671,33.997711286894
20.106112857448,19.076601458785,25.280010165752,33.464722022268
20.276833399457,19.078981902524,25.441966243019,33.443498887169
20.104037598804,20.151341288491,25.162819370702,34.493443312578
19.704550309763,20.36460463271,24.779541888344,34.7771932852
20.209448530534,20.847712637715,25.152570715916,35.164397491789
20.472457045198,19.80666524247,25.547184547615,34.09631421952
