Generated from SteeringSweep.iob -- V1 = -15V V3 = -15V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
19.780602435377,19.416577654347,10.927751533145,5.5941658684994
20.289590136418,19.670186468093,11.265677577743,5.7153483482583
20.501205481124,19.174810022279,11.541133210885,5.1076913089278
20.399456770531,19.753563035981,11.332232554639,5.778817343793
19.313486129337,20.648670918912,10.274179665214,6.964920850624
20.925656910916,20.226477858821,11.643625957369,6.1761130320008
20.245948667867,19.280037842952,11.32316510762,5.3023085384193
19.324839014863,19.474868007447,10.532834169635,5.7951369563074
19.994476149785,19.056886501663,11.191404496938,5.1440339409045
20.415326395459,20.475386822108,11.219809571271,6.5500767797285
19.572222052675,20.402752769555,10.542303271148,6.6640935340496
20.570543534654,20.329691457869,11.362724900095,6.3639141202249
20.758049256874,19.471938230537,11.658977235413,5.3640209613951
19.512344737083,19.127811517685,10.78489935787,5.3833322475695
19.796594134342,20.851863155004,10.663550391691,7.0673765155469
20.08444471572,20.331461531419,10.978671774499,6.4704594910066
19.337046418653,19.337107455672,10.579311539047,5.6528193947608
20.515854365673,19.754356517228,11.420900078476,5.7494763491633
19.78041932432,19.281197546312,10.96242470615,5.4529065052632
20.63072603534,20.259681997131,11.419949911409,6.2760225389777
