Generated from SteeringSweep.iob -- V1 = 10V V3 = -10V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.598559526353,19.60048219245,14.481517868388,25.558399452773
19.478896450697,19.916226691488,13.062050812996,25.703062953361
19.209723197119,20.043061616871,12.719122898511,25.763883343028
20.810602130192,19.478286080508,14.745554474754,25.484448604655
19.247199926756,19.576128421888,12.741861224886,25.477972690937
19.825586718345,19.937894833216,13.510997805447,25.740140610407
20.311075167089,20.185522019105,14.138630818181,25.933063603177
19.208319345683,20.317545091098,12.73691691153,25.93542770633
20.262916959136,19.795434430982,14.060355039387,25.673221417845
19.831751457259,20.53874324778,13.556194630625,26.131716275914
19.790856654561,20.80138554033,13.524761681535,26.299784712013
19.580828272347,19.842066713462,13.190979150181,25.662997662858
20.311685537278,19.376171147801,14.11111351741,25.401123466989
20.573046052431,19.208868678854,14.443061073045,25.298463164305
19.702841273232,19.16364024781,13.324709987431,25.243246770476
20.510666219062,20.608386486404,14.413387318097,26.233090297117
20.918088320566,20.124790185247,14.893876072445,25.927262542014
20.495223853267,19.187322611164,14.3431921507,25.282736270605
19.55384990997,19.208136234626,13.130650904329,25.264709413172
20.643238624226,20.236793115024,14.559427062669,25.987522187096
