Generated from SteeringSweep.iob -- V1 = -10V V3 = -15V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.473982970672,20.738700521867,11.437297752338,11.196121041637
20.196630756554,20.089144566179,11.227360139401,10.616022093112
20.669850764489,20.442854091006,11.639832724687,10.893081573133
19.12115848262,20.468001342814,10.133211808217,11.109466439232
20.366863002411,20.14035462508,11.381689942347,10.641590535327
20.590807824946,19.589617603076,11.649515448746,10.072414577869
19.553422650838,19.748619037446,10.654813315997,10.404132785487
19.913968321787,20.864009521775,10.892585626511,11.367069196474
20.850398266549,19.943327127903,11.84336170933,10.385761770344
19.823267311625,20.760673848689,10.811500141979,11.283527076597
19.113223670156,19.599810785241,10.240497840553,10.347053320241
19.432447279275,20.454756309702,10.449076839891,11.056031789021
19.635273293252,20.928708761864,10.613362760905,11.454997575057
20.811822870571,20.067049165319,11.797970480426,10.512910142759
20.004119998779,20.833491012299,10.981758883084,11.329272746245
20.176793725394,20.394024475845,11.179606410116,10.902501695927
20.777397991882,20.193151646474,11.756563151136,10.640280093063
20.235694448683,20.276406140324,11.245708557762,10.786058299817
20.054292428358,20.748344370861,11.035648470724,11.24560797513
19.480178228095,19.607379375591,10.603267344855,10.2862457114
