Generated from SteeringSweep.iob -- V1 = 15V V3 = -5V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
19.28302865688,19.522171697134,15.063421303134,29.110847771456
19.883693960387,19.905301065096,15.850399703193,29.403943387561
20.494003112888,19.852381969665,16.610946130938,29.40592231296
20.148777733695,19.909634693442,16.18247382305,29.426191299465
20.383037812433,19.576555681021,16.462737255978,29.217385481467
19.509353923154,20.106845301675,15.393710893681,29.504175260109
19.195196386608,20.422345652638,15.022431329258,29.68657637034
19.6779381695,19.825464644307,15.587659520434,29.334701454801
20.46299630726,19.840540787988,16.571884563114,29.396400688776
19.588274788659,20.680471205786,15.53941963726,29.898661359055
20.630542924284,19.670247505112,16.77512669591,29.290478750269
19.173162022767,19.921903134251,14.951401089178,29.355109935585
19.530899990844,19.25452436903,15.367618478595,28.956708708487
19.083010345775,19.645527512436,14.814153298498,29.172794609847
19.676046021912,19.843531601917,15.586401899315,29.346278759709
19.324777977844,19.648091067232,15.1256485655,29.193292827733
20.17880794702,20.296182134465,16.240574255416,29.690882451774
20.44962920011,19.729636524552,16.551282123083,29.321674616627
19.897732474746,20.6808374279,15.920381383061,29.931676504901
19.535050508133,19.165471358379,15.368475078906,28.900196641713
