Generated from SteeringSweep.iob -- V1 = 15V V3 = -10V
Initial Y pos (mm),Initial Z pos (mm),Final Y pos (mm), Final Z pos (mm)
20.635731070894,20.344706564531,14.728165767591,29.487822720754
19.866969817194,19.328012939848,13.638094176713,28.830760087685
19.934354686117,20.92718283639,13.876097857397,29.752257486189
19.819788201544,19.290353099155,13.572147465767,28.805453712138
19.575029755547,20.450972014527,13.345315977435,29.423453505474
20.175145725883,20.321085238197,14.123858281139,29.424889585732
19.805932798242,20.949278237251,13.712126108359,29.744697784875
19.627155369732,19.565569017609,13.330548234712,28.937366725319
19.946195867794,20.88000122074,13.885612004633,29.726227078771
19.768578142644,19.031495101779,13.487622374378,28.661343873419
20.195959349345,19.232734153264,14.075114192957,28.803713215981
19.363353373821,19.755088961455,12.985314686398,29.011317749922
19.260017700735,19.816492202521,12.849801458762,29.032815087243
19.073061311686,19.876003295999,12.600127807632,29.043056245454
20.697439497055,20.698171941282,14.837530467638,29.713692814551
19.834986419263,20.404522843104,13.6859089672,29.431915961646
19.563432721946,20.061372722556,13.287592248954,29.199700074898
19.911893063143,19.52186651204,13.711132794633,28.942399230681
20.624256111332,20.269264809107,14.7074263905,29.439529320826
19.231025116733,19.396374401074,12.77185670596,28.809402410201
