Generated from SteeringPlates.iob -- V1 = 0V V3 = 15V
Final Y pos (mm), Final Z pos (mm)
27.991425854355,20.880714537837
27.428914536898,20.123301604564
27.292222824931,19.867514003673
27.410812471565,21.118005148823
28.198936275689,19.628314091762
27.092682906453,20.702233126778
27.885575688806,19.918002750214
27.650067525438,21.104857467302
27.737058399237,19.98768380255
28.076240254892,19.891526008216
27.095509726594,19.844119123463
28.164295783497,19.654095453687
27.758612846957,20.400352260427
27.388591935831,21.036267811364
27.733559004074,20.426049136676
27.09692077509,19.635799617056
27.206885795541,19.044563407596
27.53668153833,20.866890331578
27.657699551996,20.801440451657
27.752856326453,20.73562451983
