Generated from SteeringPlates.iob -- V1 = 15V V3 = 0V
Final Y pos (mm), Final Z pos (mm)
19.886891524418,31.222719098533
20.351023994479,31.176335104889
20.735783684875,31.543023853271
20.429642136459,30.95598192093
19.799312307202,31.013227440973
20.234300116927,30.989989567582
20.886014773174,31.008014019798
20.487033357395,31.777093408624
21.101150627237,30.898527457754
19.962246440483,30.698287979283
18.902570209325,31.291151641156
19.492912208411,31.43566184339
19.788821974817,31.84032809157
19.26853105526,31.017418279665
20.660876133821,31.203797430445
19.657802801957,30.484285626542
20.770616454113,31.484598980728
19.94829802357,31.280296705056
20.456838642309,30.495473658993
20.433824787336,31.752141883513
