Generated from SteeringPlates.iob -- V1 = -15V V3 = -5V
Final Y pos (mm), Final Z pos (mm)
17.982898717515,6.8491402384893
17.357082130508,7.4885557863069
17.785834017042,7.1790925403169
17.179429446873,8.2744469676806
17.164822824789,7.6778105510388
18.064266672249,6.738131347951
17.590418329531,7.4342168105112
17.418803443993,7.6018813271309
17.35016980354,7.3598033749486
18.040289618003,6.4470625889015
17.427778508069,6.9819003796093
17.673039989458,7.4816367010116
17.730875611436,7.2508840084174
17.990878927945,6.7320581135449
17.301351321927,6.7683898608387
17.429836917196,7.0116963927015
18.073303050389,7.5242024233911
17.26252166953,8.1622347294607
17.344449897311,7.0590530594908
17.288979637308,7.9537914910752
