Generated from SteeringPlates.iob -- V1 = 10V V3 = 5V
Final Y pos (mm), Final Z pos (mm)
22.070569879745,28.483626917364
22.551989321503,27.628734482848
22.646820403196,28.500976477336
21.892203786582,27.118282505655
22.368737103177,28.308107327711
22.418313827943,27.783931062104
22.618905058667,28.257498961897
22.041132678174,27.673260821292
22.592971439255,27.927156088281
21.928971209333,27.408190500238
22.231049099816,28.044448158345
22.259541804141,26.986130944841
21.529335778669,28.332222281783
22.488440229105,27.459319251606
23.038492461937,27.196717068612
22.550083821654,26.96556457745
22.771486454797,28.405956022361
22.92806658327,27.396244713535
22.813102363809,27.314552102799
22.392036227339,28.184016337668
