Generated from SteeringPlates.iob -- V1 = 5V V3 = 15V
Final Y pos (mm), Final Z pos (mm)
26.806612284567,23.540625468164
27.926945664338,23.351898741744
28.047079540067,23.972550662955
27.848393180509,23.251223985168
26.923349882968,24.23937972943
26.840750732881,24.190132485666
27.0350413678,24.095282662282
27.563835458148,24.431023620018
27.352456421039,23.366984050447
27.350611645897,25.384158739233
27.960322160723,23.33112281612
27.713385016382,23.115741953426
27.297815614043,23.433225147995
27.918272471874,23.816594690055
27.957270640535,24.215722463378
27.770041018752,24.119000275216
27.848779898681,25.067531024914
27.520057726596,24.883037869019
27.394645260738,23.640581882085
27.641985364422,24.588008215194
