Generated from SteeringPlates.iob -- V1 = 5V V3 = -10V
Final Y pos (mm), Final Z pos (mm)
16.123553150775,23.853658900968
14.88759047929,23.372555346337
15.126268476533,23.549148151563
15.089448021016,24.134816808634
15.475598369869,24.140593959074
16.151761424466,23.701860092751
15.818020102859,23.663374496273
15.669544497801,23.931912123646
14.637943374831,23.734864210393
15.560798434273,23.643225140318
15.389992114082,23.449338031466
16.082126980099,23.402455337061
14.863597832352,23.296348707206
15.252791379515,23.147748678197
16.066013840182,23.870952324943
15.204682333727,23.656445332641
15.121549972166,24.196522815519
15.533026702557,24.370547111673
16.4776564238,23.388248543359
15.691426386566,23.351344156682
