Generated from SteeringPlates.iob -- V1 = 15V V3 = -15V
Final Y pos (mm), Final Z pos (mm)
13.999541985525,30.663003539193
14.122357845907,30.364143488908
13.458268574453,30.353310603895
13.163276009558,30.424038289995
13.739597233034,30.700103180204
13.520157160793,29.870198490551
13.233900756848,29.938726751314
13.057254509981,30.076317814366
14.605179444807,30.47712627004
12.623023572349,30.332248260225
14.664420958924,30.448652088298
14.408750485943,30.029575882004
13.258655785355,30.031583422029
13.37011882606,30.61607957292
13.899096154972,30.351276103878
14.093019451535,30.323912892939
13.959195276676,29.898373646
14.266420154779,30.401308904056
13.430603941836,30.576932421101
13.297875668213,30.207601595485
