Generated from SteeringPlates.iob -- V1 = 10V V3 = -20V
Final Y pos (mm), Final Z pos (mm)
10.645658078585,27.007064709664
11.95916489102,26.619060503921
10.956094959064,27.12845249473
10.790301173411,26.665375223631
11.502504481833,27.104166002692
10.182237161428,26.621328661886
11.650521177309,27.230186182512
10.987611493795,26.846273471717
11.485786726614,26.632202445663
10.116661582253,26.657385702523
11.458904596616,26.600323338084
12.454126291046,26.762835296772
10.648534853947,26.679661472745
11.24085001143,27.205149297271
10.442626089888,26.798454853298
11.006770114982,26.74047280606
10.504060058349,26.949293759548
10.504650146816,26.755314597302
12.083497506677,27.057328100753
12.46080017039,26.812959716889
