Generated from SteeringPlates.iob -- V1 = -5V V3 = 15V
Final Y pos (mm), Final Z pos (mm)
27.410854177228,16.157692855009
27.867846462299,15.518514890414
28.002345065652,14.996599739387
28.041718417323,15.743173844085
27.214422224029,15.379319662208
27.941630613118,16.675647152027
27.347896295561,14.779653662944
28.05911766525,14.681687996939
27.225570066332,16.003659847435
27.854882197297,14.341672643511
27.38086685926,15.499960923244
27.565399378783,14.189677743133
27.251367041397,15.535789193694
27.794038540355,16.08321333067
27.606685040064,16.3945561079
27.542761606048,15.164577275887
27.807327329999,15.29282057035
27.408415747845,14.76000633537
27.592570649583,16.841896466908
27.859079270609,16.643248111929
